ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Anchura (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición
\n 	<li>Protege las instalaciones eléctricas y equipo de subestaciones cuando en la línea se produce una sobretensión que puede ser debida a caída de rayos o efectos transitorios y dicha sobretensión se deriva a tierra en forma de corrientes muy elevadas.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/07/213088_APART_DIST_21KV_MEPSIL_10KA_EMP1-1.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"AISLADORES, MARCAS > IUSA",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10231-21KVMEPSIL-APARTARRAYO-DE-TRANSICION-21KV-ADOMC-TIPO-RISER21-213088-1-scaled.png,,,,,,,,,0

3642,simple,10235-MG50435EZ,,BANDEJA CHAROFIL 66300 MM ANCHO,1,0,visible,"Bandeja Charofil 66300 MM Ancho.
\n
\nSistema de charola portacable tipo malla de <strong data-start=""209"" data-end=""230"">66300 mm de ancho</strong>, ideal para la conducción y organización de cables en instalaciones eléctricas, de datos o automatización.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Peralte/ 66 mm - Ancho/ 300 mm.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/07/BANDEJA-CHAROFIL-66300-MM-ANCHO.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"CANALIZACIÓN, MARCAS > CHAROFIL",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/BANDEJA-CHAROFIL-66300-MM-ANCHO-scaled.png,,,,,,,,,0

3646,simple,10231-12KVAPSILC,,APARTARRAYO POLIMERICO 12 KV APSILC12 MCA IUSA 217711,1,0,visible,"Apartarrayo Polimerico 12 KV APSILC12 MCA IUSA 217711.
\n
\nDiseñado para operar en redes de distribución de media tensión.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Apartarrayos de óxido metálico con envolventes polimérico para redes de distribución.</li>
\n 	<li>Gran flexibilidad de obtener los valores de distancia de fuga a través de sus faldones, acortando la longitud del cuerpo del apartarrayos.</li>
\n 	<li>Protege las instalaciones eléctricas y equipo de sub-estaciones cuando en la línea se produce una sobretensión que puede ser debida a caída de rayos o efectos transitorios y dicha sobretensión se deriva a tierra en forma de corrientes muy elevadas.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/07/217711_APART_DIST_12KV_APSILNC_10KA_EMP1-1.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"AISLADORES, MARCAS > IUSA",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10231-12KVAPSILC-APARTARRAYO-POLIMERICO-12-KV-APSILC12-MCA-IUSA-217711-1-scaled.png,,,,,,,,,0

3649,simple,10235-MG50433EZ,,BANDEJA CHAROFIL 66 200 EZ ANCHO,1,0,visible,"Bandeja Charofil 66 200 EZ Ancho
\n
\nCharola tipo malla modelo <strong data-start=""223"" data-end=""236"">66/200 EZ</strong> de <strong data-start=""240"" data-end=""259"">200 mm de ancho</strong>, ideal para la conducción, organización y soporte de cables eléctricos, de datos o automatización.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Peralte/ 66 mm - Ancho/ 200 mm.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/07/BANDEJA-CHAROFIL-66-200-EZ-ANCHO.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"CANALIZACIÓN, MARCAS > CHAROFIL",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/BANDEJA-CHAROFIL-66-200-EZ-ANCHO-scaled.png,,,,,,,,,0

3651,simple,10231-18KVAPSILC,,APARTARRAYO POLIMERICO 18KV APSILC18 217712,1,0,visible,"Apartarrayo Polimerico 18KV APSILC18 217712.
\n
\nDiseñado para proteger equipos eléctricos en redes de media tensión contra sobretensiones provocadas por descargas atmosféricas y conmutaciones en la red.
\n
\n&nbsp;","Especificaciones Técnicas.
\n<ul>
\n 	<li>Apartarrayos de óxido metálico con envolventes polimérico para redes de distribución.</li>
\n 	<li>Gran flexibilidad de obtener los valores de distancia de fuga a través de sus faldones, acortando la longitud del cuerpo del apartarrayos.</li>
\n 	<li>Su envolvente de hule silicón cuenta con gran hidrofobicidad, es resistente a los rayos UV, limita las corrientes de fuga, elimina los costos elevados y permite incrementar el tiempo de vida de estos equipos.</li>
\n 	<li>Pueden utilizarse en ambientes altamente contaminantes.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/07/217712_APART_DIST_18KV_APSILNC_10KA_EMP1-1.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"AISLADORES, MARCAS > IUSA",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10231-18KVAPSILC-APARTARRAYO-POLIMERICO-18KV-APSILC18-217712-scaled.png,,,,,,,,,0

3654,simple,10235-MG50431EZ,,BANDEJA CHAROFIL 66 100 EZ ANCHO,1,0,visible,"Bandeja Charofil 66 100 EZ Ancho
\n<ul>
\n 	<li>Charola portacable tipo malla modelo <strong data-start=""203"" data-end=""216"">66/100 EZ</strong>, con un ancho de <strong data-start=""234"" data-end=""244"">100 mm</strong>, ideal para la organización y soporte de cables eléctricos, de datos y automatización en espacios reducidos.</li>
\n</ul>","Especificaciones Técnicas:
\n<ul>
\n 	<li>Peralte/ 66 mm - Ancho/ 100 mm</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/07/BANDEJA-CHAROFIL-66-100-EZ-ANCHO.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"CANALIZACIÓN, MARCAS > CHAROFIL",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/BANDEJA-CHAROFIL-66-100-EZ-ANCHO-scaled.png,,,,,,,,,0

3656,simple,10231-21KCAPSILC,,APARTARRAYO POLIMERICO 21KV APSILC21 370427 ACT 217713,1,0,visible,"Apartarrayo Polimerico 21KV APSILC21 370427 ACT 217713.
\n
\nIdeal para para salvaguardar equipos eléctricos ante sobretensiones transitorias ocasionadas por descargas atmosféricas o maniobras en la red.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Apartarrayos de óxido metálico con envolventes polimérico para redes de distribución.</li>
\n 	<li>Gran flexibilidad de obtener los valores de distancia de fuga a través de sus faldones, acortando la longitud del cuerpo del apartarrayos.</li>
\n 	<li>Su envolvente de hule silicón cuenta con gran hidrofobicidad, es resistente a los rayos UV, limita las corrientes de fuga, elimina los costos elevados y permite incrementar el tiempo de vida de estos equipos.</li>
\n 	<li>Pueden utilizarse en ambientes altamente contaminantes.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/07/217713_APART_DIST_21KV_APSILNC_10KA_EMP1-1.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"AISLADORES, MARCAS > IUSA",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10231-18KVAPSILC-APARTARRAYO-POLIMERICO-18KV-APSILC18-217712-scaled.png,,,,,,,,,0

3657,simple,10235-MG50432EZ,,BANDEJA CHAROFIL 66 150 EZ ANCHO,1,0,visible,"Bandeja Charofil 66 150 EZ Ancho
\n
\nCharola portacable tipo malla modelo <strong data-start=""203"" data-end=""216"">66/150 EZ</strong>, con un ancho de <strong data-start=""234"" data-end=""244"">150 mm</strong>, diseñada para soportar y organizar cables eléctricos, de datos y de control en instalaciones industriales, comerciales o residenciales.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Peralte/ 66 mm - Ancho/ 150 mm.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/07/BANDEJA-CHAROFIL-66-150-EZ-ANCHO.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"CANALIZACIÓN, MARCAS > CHAROFIL",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/BANDEJA-CHAROFIL-66-150-EZ-ANCHO-scaled.png,,,,,,,,,0

3659,simple,10235-MG50931BM,,BANDEJA CHAROFIL 66 100 MM ANCHO,1,0,visible,"Bandeja Charofil 66 100 MM Ancho
\n
\nCharola portacable tipo malla con un ancho de <strong data-start=""194"" data-end=""204"">100 mm</strong>, ideal para la organización y soporte de cables eléctricos, de datos y control en espacios compactos.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Peralte/ 66 mm - Ancho/ 100 mm</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/07/BANDEJA-CHAROFIL-66-100-MM-ANCHO.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"CANALIZACIÓN, MARCAS > CHAROFIL",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/BANDEJA-CHAROFIL-66-100-MM-ANCHO-scaled.png,,,,,,,,,0

3662,simple,10235-MG51KIT1EZ,,CLEMA MEDIANAPEQUE NATORNILLOTUERCA,1,0,visible,"Clema Mediana Pequena / Tornillo + Tuerca
\n
\nElemento de conexión eléctrica diseñado para unir conductores de manera segura y confiable.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Fabricada en acero al carbón rolado en frio Kit compuesto por: Clema mediana + Clema pequeña + Tornillo encastrado con tuerca milimétrico.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/07/CLEMA-MEDIANA-PEQUENA-TORNILLO-TUERCA.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"CANALIZACIÓN, MARCAS > CHAROFIL",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/CLEMA-MEDIANA-PEQUENA-TORNILLO-TUERCA-scaled.png,,,,,,,,,0

3664,simple,10235-MG50438EZ,,BANDEJA CHAROFIL 66 600 EZ ANCHO,1,0,visible,"Bandeja Charofil 66 600 EZ Ancho
\n
\nCharola portacable tipo malla modelo <strong data-start=""203"" data-end=""216"">66/600 EZ</strong>, con un ancho de <strong data-start=""234"" data-end=""244"">600 mm</strong>, ideal para soportar y organizar grandes volúmenes de cables eléctricos, de datos o control en instalaciones industriales y comerciales de alta demanda.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Peralte/ 66 mm - Ancho/ 600 mm</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/07/BANDEJA-CHAROFIL-66-600-EZ-ANCHO.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"CANALIZACIÓN, MARCAS > CHAROFIL",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/BANDEJA-CHAROFIL-66-600-EZ-ANCHO-scaled.png,,,,,,,,,0

3667,simple,10235-MG51139EZ,,SUJETADOR UNIVERSAL 3000 EZ LONGITUD,1,0,visible,"Sujetador Universal 3000 EZ Longitud
\n
\nAccesorio versátil diseñado para la <strong data-start=""207"" data-end=""252"">fijación y soporte de bandejas tipo malla</strong> en sistemas de canalización eléctrica.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Longitud de 3000 mm Fabricada en lamina de acero al carbón rolada en frio.</li>
\n 	<li>Calibre de lamina 14 (1.9mm).</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/07/SUJETADOR-UNIVERSAL-3000-EZ-LONGITUD.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"CANALIZACIÓN, MARCAS > CHAROFIL",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/SUJETADOR-UNIVERSAL-3000-EZ-LONGITUD-scaled.png,,,,,,,,,0

3669,simple,10235-MG51099,,CLIP PARA UNICANAL,1,0,visible,"Clip Para Unicanal
\n
\nAccesorio diseñado para <strong data-start=""180"" data-end=""244"">fijar y asegurar elementos dentro de canaletas tipo Unicanal</strong>, facilitando el montaje de sistemas eléctricos, hidráulicos o de soporte estructural.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Sujeta la bandeja tipo malla sin tornillería adicional.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/07/CLIP-PARA-UNICANAL.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]
\n
\n&nbsp;",,,taxable,,1,,,0,0,,,,,1,,,0,"CANALIZACIÓN, MARCAS > CHAROFIL",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/CLIP-PARA-UNICANAL-scaled.png,,,,,,,,,0

3672,simple,10231-30KVAPSILC,,APARTARRAYO POLIMERICO 30KV 3F 3H ADOMC30 217715,1,0,visible,"Apartarrayo Polimero 30KV 3F 3H ADOMC30 217715.
\n
\nDiseñado para brindar protección eficaz a sistemas eléctricos de media tensión contra sobretensiones inducidas por descargas atmosféricas o maniobras en la red.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Apartarrayos de óxido metálico con envolventes polimérico para redes de distribución.</li>
\n 	<li>Gran flexibilidad de obtener los valores de distancia de fuga a través de sus faldones, acortando la longitud del cuerpo del apartarrayos.</li>
\n 	<li>Su envolvente de hule silicón cuenta con gran hidrofobicidad, es resistente a los rayos UV, limita las corrientes de fuga, elimina los costos elevados y permite incrementar el tiempo de vida de estos equipos.</li>
\n 	<li>Pueden utilizarse en ambientes altamente contaminantes.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/07/217715_APART_DIST_30KV_APSILNC_10KA_EMP1-1.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"AISLADORES, MARCAS > IUSA",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10231-18KVAPSILC-APARTARRAYO-POLIMERICO-18KV-APSILC18-217712-scaled.png,,,,,,,,,0

3673,simple,10235-MG50251GAC,,TAPA DE 100 MM ANCHO X 3000 MM DE LARGO GAC,1,0,visible,"Tapa De 100 MM Ancho X 3000 MM De Largo GAC
\n
\nTapa metálica fabricada en acero galvanizado, con medidas de <strong data-start=""226"" data-end=""266"">100 mm de ancho por 3000 mm de largo</strong>, diseñada para cubrir y proteger <strong data-start=""300"" data-end=""324"">charolas portacables</strong> tipo canal o malla.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Tapa automática protectora.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/07/TAPA-DE-100-MM-ANCHO-X-3000-MM-DE-LARGO-GAC-1.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"CANALIZACIÓN, MARCAS > CHAROFIL",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/TAPA-DE-100-MM-ANCHO-X-3000-MM-DE-LARGO-GAC-scaled.png,,,,,,,,,0

3676,simple,10231-APLEA23,,APARTARRAYO POLIMERICO 23.0KV TIPO ALEA 302469,1,0,visible,"Apartarrayo Polimérico 23.0KV Tipo Alea 302469.
\n
\nDiseñado para desviar sobretensiones transitorias provocadas por descargas atmosféricas o maniobras en el sistema.
\n
\n&nbsp;","Especificaciones Técnicas:
\n<ul>
\n 	<li>Tensión nominal: 23.0 kV.</li>
\n 	<li>Tipo: Alea.</li>
\n 	<li>Aislante polimérico.</li>
\n 	<li>Protección eficiente contra picos de voltaje.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/07/302469-APARTARRAYO-APLEA-23-1.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"AISLADORES, MARCAS > IUSA",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10231-APLEA23-APARTARRAYO-POLIMERICO-23.0KV-TIPO-ALEA-302469-scaled.png,,,,,,,,,0

3679,simple,10231-12KVAPMOAC,,APARTARRAYO PORCELANA 12 KV ADOMC12 311463,1,0,visible,"Apartarrayo Porcelana 12 KV ADOMC12 311463.
\n
\nDiseñado para desviar sobretensiones transitorias causadas por descargas atmosféricas o maniobras de conmutación en redes de distribución eléctrica.
\n
\n&nbsp;","Especificaciones Técnicas.
\n<ul>
\n 	<li>Apartarrayos de óxidos metálicos con envolvente de porcelana.</li>
\n 	<li>Gran flexibilidad de obtener los valores de distancia de fuga a través de los faldones y la longitud del cuerpo del apartarrayo.</li>
\n 	<li>El montaje puede ser horizontal o vertical.</li>
\n 	<li>La función básica del apartarrayo es proteger las instalaciones eléctricas y equipo de subestaciones cuando en la línea se produce una sobretensión que puede ser debida a caída de rayos o efectos transitorios y dicha sobretensión se deriva a tierra en forma de corrientes muy elevadas.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/07/311463_APART_DIST_12KV_APMOAC_10_KA_EMP1-1.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"AISLADORES, MARCAS > IUSA",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10231-18KVAPSILC-APARTARRAYO-POLIMERICO-18KV-APSILC18-217712-scaled.png,,,,,,,,,0

3681,simple,10225-13135,,PIPE LUM SOB TECHO ALU NGO/DORADO 1X GU10 MAX 50W INT LC4,1,0,visible,"Pipe / Luminario Tipo Proyector
\n
\nLuminario decorativo tipo <strong data-start=""243"" data-end=""274"">PIPE de montaje sobre techo</strong>, fabricado en <strong data-start=""289"" data-end=""335"">aluminio acabado negro con interior dorado</strong>, ideal para interiores modernos y elegantes.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Pipe lum sob techo alu ngo/dorado 1x gu10 max 50w int lc4.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/07/13135-PIPE-LUM-SOB-TECHO-ALU-NGO-DORADO-1X-GU10-MAX-50W-INT-LC4.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > ESTEVEZ, PLACAS Y ACCESORIOS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/PIPE-LUM-SOB-TECHO-ALU-NGODORADO-1X-GU10-MAX-50W-INT-LC4-scaled.png,,,,,,,,,0

3683,simple,10231-21KVAPMOAC,,APARTARRAYO PORCELANA 21KV ADOMC 21 311694,1,0,visible,"Apartarrayo Porcelana 21KV ADOMC 21 311694.
\n
\nIdeal para la protección de equipos eléctricos en redes de media tensión frente a sobretensiones transitorias.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Apartarrayos de óxidos metálicos con envolvente de porcelana.</li>
\n 	<li>Gran flexibilidad de obtener los valores de distancia de fuga a través de los faldones y la longitud del cuerpo del apartarrayo.</li>
\n 	<li>El montaje puede ser horizontal o vertical.</li>
\n 	<li>La función básica del apartarrayo en proteger las instalaciones eléctricas y equipo de subestaciones cuando en la línea se produce una sobretensión que puede ser debida a caída de rayos o efectos transitorios y dicha sobretensión se deriva a tierra en forma de corrientes muy elevadas.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/07/311694_APART_DIST_21KV_APMOAC_10_KA_EMP1-1.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"AISLADORES, MARCAS > IUSA",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10231-18KVAPSILC-APARTARRAYO-POLIMERICO-18KV-APSILC18-217712-scaled.png,,,,,,,,,0

3688,simple,10231-BW4T,,BASE WATTHORIMETRO MONO 100A 4 TERMINALES 127V 202537,1,0,visible,"Base Watthorimetro Mono 100A 4 Terminales 127V 202537.
\n
\nDiseñada para alojar medidores tipo socket.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Base de aluminio con pintura electrostática.</li>
\n 	<li>Soporte de mordazas y terminales de material termoplástico transparente con protección UV retardante a la flama grado 0 auto extinguible con alta resistencia mecánica, térmica y aislamiento hasta 600 V''.</li>
\n 	<li>Contacto de acero de zinc con tornillos de acero con acabado electrolítico de cobre de 8-12 micras, más 4-6 micras de estaño con grapa de presión para mejorar contrapeso del medidor.</li>
\n 	<li>Abrazaderas para conductor de acero de zinc adecuadas para conductores de cobre o aluminio.</li>
\n 	<li>Accesorios para instalar la 5a terminal según pedido.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/07/202537-BASE-PARA-MEDIDOR-4-5-TERMINALES-FIERRO-2.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"AISLADORES, MARCAS > IUSA",,,https://grupoascencio.com.mx/wp-content/uploads/2025/07/10231-BW4T-BASE-WALTTHORIMETRO-MONO-100A-4-TERMINALES-127V-202537-1-scaled.png,,,,,,,,,0

3689,simple,10225-N1325BL,,CONTACTO DUPLEX ECONOMICO 2P + T C PLACA UNNO BLANCO,1,0,visible,"UNNO / Contacto Dúplex Con Placa
\n
\nContacto dúplex de uso residencial o comercial, incluye <strong data-start=""211"" data-end=""269"">placa integrada para una instalación estética y segura</strong>.","Especificaciones Técnicas:
